Metabolite,RT,MZ,Intensity
3.36_243.0298m/z,3.36,243.0298,5143.442268
3.36_245.0454m/z,3.36,245.0454,1052.037113
3.36_273.0408m/z,3.36,273.0408,64968.35258
3.36_289.0356m/z,3.36,289.0356,7774.373196
3.37_194.9824m/z,3.37,194.9824,2551.215464
3.37_219.0635m/z,3.37,219.0635,1590.539175
3.37_222.0017m/z,3.37,222.0017,17839.76495
3.37_271.0251m/z,3.37,271.0251,2134.774227
3.37_287.0201m/z,3.37,287.0201,4132.495876
3.37_169.0134m/z,3.37,169.0134,5084.838144
3.37_183.0443m/z,3.37,183.0443,2191.625773
3.37_197.0813m/z,3.37,197.0813,12229.03093
3.37_295.0226m/z,3.37,295.0226,2077.461856
3.37_297.0383m/z,3.37,297.0383,116009.1464
3.48_152.9165m/z,3.48,152.9165,637.1237113
3.51_178.9481m/z,3.51,178.9481,1681.571134
3.59_266.9826m/z,3.59,266.9826,101.1597938
3.66_252.0449m/z,3.66,252.0449,26391.06804
3.68_158.9775m/z,3.68,158.9775,2249.957732
3.75_167.9173m/z,3.75,167.9173,493.2340206
3.76_204.0660m/z,3.76,204.066,2943.731959
3.80_774.8235m/z,3.8,774.8235,6598.783505
3.80_775.3249m/z,3.8,775.3249,2844.303093
3.84_216.9662m/z,3.84,216.9662,3060.956701
3.84_234.9115m/z,3.84,234.9115,702.842268
3.89_576.8641m/z,3.89,576.8641,10781.47113
3.91_506.1131m/z,3.91,506.1131,581.2587629
3.92_291.0838m/z,3.92,291.0838,4856.497938
3.93_167.9173m/z,3.93,167.9173,1074.194845
3.93_395.1616m/z,3.93,395.1616,8133.428866
3.93_158.9775m/z,3.93,158.9775,2524.68866
3.95_156.9688m/z,3.95,156.9688,1060.894845
3.96_215.0015m/z,3.96,215.0015,366.7927835
3.97_178.9481m/z,3.97,178.9481,1911.995876
4.04_273.0441m/z,4.04,273.0441,389.2546392
4.05_245.0488m/z,4.05,245.0488,16262.58351
4.07_429.0574m/z,4.07,429.0574,72.41237113
4.08_361.0701m/z,4.08,361.0701,1608.876289
4.08_363.0670m/z,4.08,363.067,310.1824742
4.09_258.0079m/z,4.09,258.0079,5231.771134
4.09_291.0837m/z,4.09,291.0837,3291
4.10_216.9663m/z,4.1,216.9663,1234.550515
4.11_226.0177m/z,4.11,226.0177,30297.18969
4.16_337.0060m/z,4.16,337.006,1064.472165
4.17_232.9146m/z,4.17,232.9146,2400.443299
4.18_239.9029m/z,4.18,239.9029,11851.00309
4.18_576.8641m/z,4.18,576.8641,9009.169072
4.22_178.9481m/z,4.22,178.9481,2026.38866
4.24_158.9775m/z,4.24,158.9775,2089.025773
4.32_158.9844m/z,4.32,158.9844,619.3278351
4.32_167.9173m/z,4.32,167.9173,1397.776289
4.35_397.1507m/z,4.35,397.1507,66314.02887
4.36_291.0839m/z,4.36,291.0839,1772.854639
4.37_576.8641m/z,4.37,576.8641,7972.409278
4.38_465.1386m/z,4.38,465.1386,4518.361856
4.44_158.9775m/z,4.44,158.9775,4621.650515
4.45_384.9359m/z,4.45,384.9359,13427.77835
4.47_151.0389m/z,4.47,151.0389,1224.316495
4.47_227.0921m/z,4.47,227.0921,488.2195876
4.49_178.9481m/z,4.49,178.9481,2314.435052
4.51_242.0434m/z,4.51,242.0434,2398.779381
4.52_130.0650m/z,4.52,130.065,881.3876289
4.53_144.0444m/z,4.53,144.0444,27926.63093
4.53_291.0839m/z,4.53,291.0839,1114.940206
4.54_145.0496m/z,4.54,145.0496,1801.548454
4.56_167.9173m/z,4.56,167.9173,1379.429897
4.56_232.9945m/z,4.56,232.9945,24526.77629
4.57_209.0790m/z,4.57,209.079,13511.3866
4.58_125.0961m/z,4.58,125.0961,983.5340206
4.58_199.0064m/z,4.58,199.0064,41230.03711
4.59_119.0490m/z,4.59,119.049,5300.401031
4.59_213.0552m/z,4.59,213.0552,3695.289691
4.62_174.0553m/z,4.62,174.0553,260.6536082
4.68_203.1283m/z,4.68,203.1283,10946.57732
4.68_576.8641m/z,4.68,576.8641,5097.408247
4.69_271.1167m/z,4.69,271.1167,553.0525773
4.70_294.0558m/z,4.7,294.0558,23974.56598
4.71_334.0494m/z,4.71,334.0494,1067.590722
4.72_229.0173m/z,4.72,229.0173,301.5804124
4.73_291.0838m/z,4.73,291.0838,1066.040206
4.73_269.1509m/z,4.73,269.1509,19231.82577
4.75_345.1558m/z,4.75,345.1558,5321.252577
4.77_291.0838m/z,4.77,291.0838,1133.961856
4.77_384.9358m/z,4.77,384.9358,39968.36598
4.77_199.0428m/z,4.77,199.0428,835.3371134
4.78_295.0284m/z,4.78,295.0284,82532.12577
4.79_485.1670m/z,4.79,485.167,27524.06186
4.80_178.9481m/z,4.8,178.9481,1865.950515
4.80_433.1121m/z,4.8,433.1121,26843.5732
4.81_145.0860m/z,4.81,145.086,969.6742268
4.82_217.0172m/z,4.82,217.0172,1783.948454
4.82_358.1124m/z,4.82,358.1124,867.1690722
4.82_411.1302m/z,4.82,411.1302,161146.4722
4.83_291.0839m/z,4.83,291.0839,1366.594845
4.83_297.1346m/z,4.83,297.1346,2328.050515
4.84_213.0552m/z,4.84,213.0552,9269.509278
4.91_406.0703m/z,4.91,406.0703,1205.558763
4.91_576.8640m/z,4.91,576.864,8643.763918
4.92_156.9688m/z,4.92,156.9688,553.814433
4.92_291.0839m/z,4.92,291.0839,896.685567
4.93_631.2875m/z,4.93,631.2875,950.2381443
4.95_158.9844m/z,4.95,158.9844,1184.443299
4.95_167.9173m/z,4.95,167.9173,527.1958763
4.95_244.9461m/z,4.95,244.9461,14.30309278
4.96_376.0979m/z,4.96,376.0979,239.6979381
4.96_444.0854m/z,4.96,444.0854,119.6814433
4.98_158.9775m/z,4.98,158.9775,2141.248454
4.98_291.0838m/z,4.98,291.0838,1041.608247
5.00_406.0703m/z,5,406.0703,648.4917526
5.02_178.9482m/z,5.02,178.9482,1721.998969
5.02_217.0172m/z,5.02,217.0172,1090.004124
5.02_332.1178m/z,5.02,332.1178,23.16804124
5.03_227.0017m/z,5.03,227.0017,822.2597938
5.04_384.9358m/z,5.04,384.9358,6963.498969
5.05_185.1175m/z,5.05,185.1175,2184.317526
5.05_245.0125m/z,5.05,245.0125,8420.65567
5.07_141.0909m/z,5.07,141.0909,240.2154639
5.07_203.1283m/z,5.07,203.1283,26997.78557
5.07_271.1166m/z,5.07,271.1166,6374.459794
5.08_178.9481m/z,5.08,178.9481,2072.864948
5.08_245.1394m/z,5.08,245.1394,3487.678351
5.08_291.0837m/z,5.08,291.0837,638.6402062
5.10_293.0130m/z,5.1,293.013,1944.012371
5.11_291.0836m/z,5.11,291.0836,707.7278351
5.11_385.1696m/z,5.11,385.1696,86729.97835
5.15_291.0838m/z,5.15,291.0838,876.6412371
5.15_384.9358m/z,5.15,384.9358,14138.55464
5.15_167.9173m/z,5.15,167.9173,402.1309278
5.15_477.2263m/z,5.15,477.2263,53.32886598
5.16_158.9775m/z,5.16,158.9775,2626.557732
5.16_225.0767m/z,5.16,225.0767,474.2525773
5.17_259.0284m/z,5.17,259.0284,4720.341237
5.17_291.0839m/z,5.17,291.0839,610.8072165
5.19_349.2024m/z,5.19,349.2024,780.9814433
5.22_454.9054m/z,5.22,454.9054,2652.118557
5.22_291.0838m/z,5.22,291.0838,679.5463918
5.23_278.9149m/z,5.23,278.9149,1276.537113
5.25_384.9356m/z,5.25,384.9356,29618.99588
5.27_319.1917m/z,5.27,319.1917,949.785567
5.29_437.1093m/z,5.29,437.1093,536.8659794
5.31_291.0837m/z,5.31,291.0837,1001.058763
5.31_339.1088m/z,5.31,339.1088,228.6752577
5.33_719.2564m/z,5.33,719.2564,527.8206186
5.34_243.1238m/z,5.34,243.1238,3118.789691
5.34_696.7722m/z,5.34,696.7722,27559.14639
5.34_697.2737m/z,5.34,697.2737,15822.86186
5.34_708.2649m/z,5.34,708.2649,2273.276289
5.34_718.7544m/z,5.34,718.7544,788.9701031
5.35_707.7633m/z,5.35,707.7633,4023.097938
5.36_255.0875m/z,5.36,255.0875,453.2020619
5.38_158.9775m/z,5.38,158.9775,1550.895876
5.38_387.1852m/z,5.38,387.1852,5283.957732
5.38_473.1459m/z,5.38,473.1459,4370.889691
5.40_244.9462m/z,5.4,244.9462,22.80618557
5.40_291.0837m/z,5.4,291.0837,576.1515464
5.41_178.9481m/z,5.41,178.9481,1987.376289
5.42_445.1909m/z,5.42,445.1909,827.3721649
5.42_576.8640m/z,5.42,576.864,8539.682474
5.45_360.2396m/z,5.45,360.2396,2388.584536
5.45_601.2770m/z,5.45,601.277,8076.798969
5.45_669.2647m/z,5.45,669.2647,543.0731959
5.45_201.0221m/z,5.45,201.0221,61478.73918
5.45_121.0647m/z,5.45,121.0647,350.9948454
5.45_717.3548m/z,5.45,717.3548,3992.004124
5.46_439.1614m/z,5.46,439.1614,12565.13814
5.46_548.1237m/z,5.46,548.1237,4921.814433
5.46_616.1107m/z,5.46,616.1107,349.7896907
5.46_716.8526m/z,5.46,716.8526,8664.457732
5.46_727.8442m/z,5.46,727.8442,694.3381443
5.46_728.3456m/z,5.46,728.3456,435.8670103
5.48_199.0970m/z,5.48,199.097,3791.379381
5.49_473.1458m/z,5.49,473.1458,7468.386598
5.50_383.1539m/z,5.5,383.1539,5601.92268
5.50_543.2815m/z,5.5,543.2815,18954.83196
5.51_158.9844m/z,5.51,158.9844,972.8938144
5.51_563.1346m/z,5.51,563.1346,783.8484536
5.53_429.0855m/z,5.53,429.0855,745.0268041
5.53_615.2926m/z,5.53,615.2926,9700.289691
5.53_683.2803m/z,5.53,683.2803,839.5958763
5.53_147.0189m/z,5.53,147.0189,128.5319588
5.53_178.9913m/z,5.53,178.9913,364.1597938
5.53_194.0149m/z,5.53,194.0149,976.4340206
5.53_402.0665m/z,5.53,402.0665,163.9237113
5.53_412.0956m/z,5.53,412.0956,2510.505155
5.54_537.2512m/z,5.54,537.2512,13439.0701
5.54_583.2566m/z,5.54,583.2566,40005.41443
5.54_605.2385m/z,5.54,605.2385,6235.829897
5.54_614.2385m/z,5.54,614.2385,4725.357732
5.56_295.0648m/z,5.56,295.0648,7662.819588
5.57_454.9050m/z,5.57,454.905,3891.647423
5.57_475.2106m/z,5.57,475.2106,196.9608247
5.59_347.1714m/z,5.59,347.1714,498.6072165
5.60_261.0153m/z,5.6,261.0153,4155.215464
5.61_244.9460m/z,5.61,244.946,13.26391753
5.61_255.1140m/z,5.61,255.114,3469.791753
5.61_243.1238m/z,5.61,243.1238,2644.250515
5.61_459.2157m/z,5.61,459.2157,2120.918557
5.64_657.2771m/z,5.64,657.2771,22729.54536
5.64_679.2595m/z,5.64,679.2595,1387.456701
5.66_269.1509m/z,5.66,269.1509,598.3505155
5.66_389.0918m/z,5.66,389.0918,13024.91959
5.67_291.0836m/z,5.67,291.0836,774.6195876
5.69_397.1508m/z,5.69,397.1508,7306.006186
5.70_450.1774m/z,5.7,450.1774,332.7329897
5.71_385.1694m/z,5.71,385.1694,534.7556701
5.72_245.0489m/z,5.72,245.0489,180347.434
5.72_259.0284m/z,5.72,259.0284,2129.760825
5.72_313.0368m/z,5.72,313.0368,5354.280412
5.72_640.3343m/z,5.72,640.3343,4026.981443
5.74_213.0149m/z,5.74,213.0149,371.6515464
5.76_158.9775m/z,5.76,158.9775,1441.171134
5.77_459.2157m/z,5.77,459.2157,267.9814433
5.78_265.0734m/z,5.78,265.0734,641.043299
5.79_494.1497m/z,5.79,494.1497,2000.404124
5.79_167.9173m/z,5.79,167.9173,102.8206186
5.79_452.1932m/z,5.79,452.1932,4011.1
5.79_553.2846m/z,5.79,553.2846,1056.796907
5.82_291.0834m/z,5.82,291.0834,751.4597938
5.83_454.9053m/z,5.83,454.9053,3473.596907
5.83_223.0067m/z,5.83,223.0067,1780.552577
5.83_539.2503m/z,5.83,539.2503,17407.09588
5.84_283.1189m/z,5.84,283.1189,9134.807216
5.84_331.1304m/z,5.84,331.1304,536.0680412
5.84_409.2236m/z,5.84,409.2236,4584.197938
5.85_229.0173m/z,5.85,229.0173,7087.014433
5.85_255.1140m/z,5.85,255.114,5841.945361
5.85_527.2867m/z,5.85,527.2867,6835.285567
5.85_647.1639m/z,5.85,647.1639,878.2721649
5.86_495.2242m/z,5.86,495.2242,165037.3876
5.86_504.0974m/z,5.86,504.0974,318.2391753
5.86_517.2058m/z,5.86,517.2058,26875.7732
5.86_144.0444m/z,5.86,144.0444,1744.834021
5.86_541.2659m/z,5.86,541.2659,295270.9876
5.86_579.1763m/z,5.86,579.1763,2291.776289
5.86_599.2245m/z,5.86,599.2245,5254.679381
5.86_609.2533m/z,5.86,609.2533,35480.28247
5.86_653.1810m/z,5.86,653.181,635.928866
5.87_585.1933m/z,5.87,585.1933,4810.978351
5.87_677.2407m/z,5.87,677.2407,5111.55567
5.87_380.6655m/z,5.87,380.6655,505.656701
5.87_403.6683m/z,5.87,403.6683,1311.838144
5.87_404.1699m/z,5.87,404.1699,366.4247423
5.87_427.1612m/z,5.87,427.1612,2449.57732
5.87_441.1058m/z,5.87,441.1058,1373.737113
5.88_291.0836m/z,5.88,291.0836,1325.395876
5.89_445.2085m/z,5.89,445.2085,10064.85052
5.89_223.0067m/z,5.89,223.0067,1274.550515
5.90_245.1394m/z,5.9,245.1394,1698.586598
5.90_413.1645m/z,5.9,413.1645,28623.38969
5.90_313.1199m/z,5.9,313.1199,1457.559794
5.90_576.8641m/z,5.9,576.8641,4585.853608
5.92_397.1790m/z,5.92,397.179,844.0195876
5.92_227.0898m/z,5.92,227.0898,4058.569072
5.92_407.2080m/z,5.92,407.208,6375.713402
5.93_521.2028m/z,5.93,521.2028,1695.375258
5.94_453.1772m/z,5.94,453.1772,17976.6567
5.97_445.1908m/z,5.97,445.1908,6412.892784
5.97_454.9049m/z,5.97,454.9049,2366.723711
5.97_601.2771m/z,5.97,601.2771,3092.226804
5.99_509.2396m/z,5.99,509.2396,13139.75155
6.00_193.0863m/z,6,193.0863,1041.497938
6.00_293.0493m/z,6,293.0493,7579.136082
6.00_548.1238m/z,6,548.1238,1492.141237
6.00_361.0369m/z,6,361.0369,529.4649485
6.00_130.0651m/z,6,130.0651,2734.662887
6.01_331.1305m/z,6.01,331.1305,3190.702062
6.01_411.2029m/z,6.01,411.2029,2651.546392
6.01_452.1932m/z,6.01,452.1932,6795.82268
6.02_255.1140m/z,6.02,255.114,16593.55155
6.02_431.2291m/z,6.02,431.2291,6164.863918
6.02_157.0860m/z,6.02,157.086,18678.24227
6.04_239.0018m/z,6.04,239.0018,1257.741237
6.08_403.1040m/z,6.08,403.104,3208.329897
6.08_457.2001m/z,6.08,457.2001,193.0061856
6.08_187.1332m/z,6.08,187.1332,3661.073196
6.09_154.9463m/z,6.09,154.9463,5048.017526
6.09_240.9134m/z,6.09,240.9134,18690.6
6.09_242.9104m/z,6.09,242.9104,13258.07835
6.09_243.0332m/z,6.09,243.0332,13228.44021
6.09_291.0837m/z,6.09,291.0837,704.714433
6.10_439.1614m/z,6.1,439.1614,3215.034021
6.12_409.2237m/z,6.12,409.2237,4275.218557
6.12_213.0222m/z,6.12,213.0222,49421.48144
6.12_287.0447m/z,6.12,287.0447,25126.19794
6.13_199.0969m/z,6.13,199.0969,4131.056701
6.14_291.0833m/z,6.14,291.0833,1458.98866
6.14_160.9557m/z,6.14,160.9557,764.5030928
6.14_527.2865m/z,6.14,527.2865,1081.878351
6.15_239.0924m/z,6.15,239.0924,5602.361856
6.15_381.0290m/z,6.15,381.029,5805.698969
6.15_539.2502m/z,6.15,539.2502,217285.0619
6.15_597.2089m/z,6.15,597.2089,4420.278351
6.15_607.2376m/z,6.15,607.2376,25554.05464
6.16_139.1117m/z,6.16,139.1117,849.3030928
6.16_183.1019m/z,6.16,183.1019,1317.756701
6.16_285.0660m/z,6.16,285.066,669.4340206
6.16_386.0175m/z,6.16,386.0175,2305.970103
6.16_223.0949m/z,6.16,223.0949,8752.021649
6.16_256.0592m/z,6.16,256.0592,14278.4
6.16_278.0413m/z,6.16,278.0413,818.7360825
6.17_158.0601m/z,6.17,158.0601,2548.710309
6.17_188.0709m/z,6.17,188.0709,12891.68969
6.17_210.0532m/z,6.17,210.0532,1340.259794
6.17_318.0299m/z,6.17,318.0299,4763.582474
6.17_324.0469m/z,6.17,324.0469,2362.846392
6.17_543.2814m/z,6.17,543.2814,8373.557732
6.17_116.0494m/z,6.17,116.0494,916.2948454
6.17_204.0660m/z,6.17,204.066,1429.453608
6.17_600.2851m/z,6.17,600.2851,18839.15773
6.18_375.1354m/z,6.18,375.1354,2081.609278
6.19_185.1175m/z,6.19,185.1175,2096.28866
6.20_343.0861m/z,6.2,343.0861,6610.704124
6.20_409.1774m/z,6.2,409.1774,6317.625773
6.22_171.0807m/z,6.22,171.0807,117.3773196
6.22_283.0591m/z,6.22,283.0591,310.7969072
6.22_185.0601m/z,6.22,185.0601,72.1185567
6.22_462.1776m/z,6.22,462.1776,187383.4866
6.22_520.1358m/z,6.22,520.1358,3150.654639
6.22_530.1647m/z,6.22,530.1647,22040.67423
6.23_598.1521m/z,6.23,598.1521,2437.894845
6.23_459.2157m/z,6.23,459.2157,205.4175258
6.24_177.1276m/z,6.24,177.1276,7296.137113
6.24_279.0772m/z,6.24,279.0772,3128.32268
6.24_289.1061m/z,6.24,289.1061,26398.15773
6.24_351.0766m/z,6.24,351.0766,6507.342268
6.24_357.0937m/z,6.24,357.0937,5519.537113
6.24_419.0642m/z,6.24,419.0642,3538.038144
6.24_425.0813m/z,6.24,425.0813,2744.160825
6.24_425.1823m/z,6.24,425.1823,2248.164948
6.24_464.1936m/z,6.24,464.1936,780.2195876
6.24_133.0647m/z,6.24,133.0647,1748.821649
6.24_291.0835m/z,6.24,291.0835,820.9309278
6.24_291.1112m/z,6.24,291.1112,252.7061856
6.24_347.0647m/z,6.24,347.0647,599.3123711
6.25_455.1728m/z,6.25,455.1728,1716.135052
6.25_591.3191m/z,6.25,591.3191,2347.416495
6.25_228.1602m/z,6.25,228.1602,9594.787629
6.25_437.1503m/z,6.25,437.1503,1567.160825
6.25_515.2865m/z,6.25,515.2865,1621.673196
6.26_329.1908m/z,6.26,329.1908,792.6824742
6.27_185.1176m/z,6.27,185.1176,1311.450515
6.27_313.1197m/z,6.27,313.1197,628.7412371
6.27_187.1332m/z,6.27,187.1332,3501.793814
6.28_413.2008m/z,6.28,413.2008,3972.106186
6.28_291.0834m/z,6.28,291.0834,665.0762887
6.31_273.1075m/z,6.31,273.1075,1269.38866
6.31_541.2659m/z,6.31,541.2659,40621.63505
6.32_583.2946m/z,6.32,583.2946,899.1134021
6.32_213.1127m/z,6.32,213.1127,11279.29588
6.33_415.1250m/z,6.33,415.125,2320.690722
6.33_451.1299m/z,6.33,451.1299,634.8175258
6.34_197.0813m/z,6.34,197.0813,1096.245361
6.34_593.2583m/z,6.34,593.2583,7154.11134
6.35_143.1066m/z,6.35,143.1066,1202.841237
6.35_525.2710m/z,6.35,525.271,77654.17526
6.36_343.2130m/z,6.36,343.213,14240.19072
6.37_520.1284m/z,6.37,520.1284,271.4443299
6.39_259.0284m/z,6.39,259.0284,346.8340206
6.39_475.2105m/z,6.39,475.2105,157.7783505
6.40_405.1196m/z,6.4,405.1196,1755.854639
6.40_451.1413m/z,6.4,451.1413,15622.31443
6.41_483.2604m/z,6.41,483.2604,2392.272165
6.41_525.2345m/z,6.41,525.2345,5273.060825
6.42_73.0280m/z,6.42,73.028,654.5381443
6.42_229.9964m/z,6.42,229.9964,4047.982474
6.42_479.2654m/z,6.42,479.2654,15132.42371
6.42_191.1070m/z,6.42,191.107,46966.20825
6.42_257.0796m/z,6.42,257.0796,49426.33711
6.42_281.1033m/z,6.42,281.1033,3530.263918
6.42_315.0386m/z,6.42,315.0386,2934.623711
6.42_319.0503m/z,6.42,319.0503,8624.613402
6.42_325.0674m/z,6.42,325.0674,8823.95567
6.42_377.0093m/z,6.42,377.0093,303.9164948
6.42_387.0379m/z,6.42,387.0379,5519.075258
6.42_189.0913m/z,6.42,189.0913,976.0701031
6.42_259.0848m/z,6.42,259.0848,408.8226804
6.42_291.0835m/z,6.42,291.0835,1240.625773
6.42_383.0262m/z,6.42,383.0262,427.1412371
6.42_393.0549m/z,6.42,393.0549,3454.770103
6.43_225.1130m/z,6.43,225.113,561.271134
6.43_231.1001m/z,6.43,231.1001,1460.858763
6.43_309.0215m/z,6.43,309.0215,710.5886598
6.43_313.0753m/z,6.43,313.0753,2904.410309
6.43_622.3235m/z,6.43,622.3235,919.0164948
6.43_583.3126m/z,6.43,583.3126,3004.360825
6.44_240.9787m/z,6.44,240.9787,74001.65979
6.45_173.1174m/z,6.45,173.1174,3679.989691
6.45_213.0222m/z,6.45,213.0222,79035.83918
6.46_466.2085m/z,6.46,466.2085,1052.337113
6.46_479.2290m/z,6.46,479.229,9929.218557
6.46_483.1513m/z,6.46,483.1513,5674.949485
6.48_329.1147m/z,6.48,329.1147,1243.514433
6.48_387.1852m/z,6.48,387.1852,24491.60309
6.50_183.1018m/z,6.5,183.1018,2106.102062
6.50_289.1061m/z,6.5,289.1061,2542.221649
6.50_461.2315m/z,6.5,461.2315,244.157732
6.51_541.2658m/z,6.51,541.2658,76886.95773
6.51_609.2534m/z,6.51,609.2534,6046.038144
6.52_481.2447m/z,6.52,481.2447,16929.92577
6.54_462.1776m/z,6.54,462.1776,5126.131959
6.54_525.2709m/z,6.54,525.2709,1885.137113
6.55_257.1396m/z,6.55,257.1396,2939.168041
6.55_213.1126m/z,6.55,213.1126,7075.003093
6.56_511.2551m/z,6.56,511.2551,1431.582474
6.56_249.1132m/z,6.56,249.1132,2256.358763
6.56_383.1539m/z,6.56,383.1539,128447.3588
6.58_331.1919m/z,6.58,331.1919,37721.16082
6.58_397.1790m/z,6.58,397.179,60751.41134
6.58_407.2080m/z,6.58,407.208,264170.9082
6.58_409.2138m/z,6.58,409.2138,8082.672165
6.58_424.1983m/z,6.58,424.1983,16271.46495
6.59_259.0283m/z,6.59,259.0283,2282.701031
6.59_549.2322m/z,6.59,549.2322,3707.961856
6.59_179.0704m/z,6.59,179.0704,318.8216495
6.59_209.0815m/z,6.59,209.0815,18211.44433
6.59_277.0694m/z,6.59,277.0694,3580.446392
6.59_329.1762m/z,6.59,329.1762,15757.33402
6.59_339.0400m/z,6.59,339.04,1147.184536
6.59_395.1633m/z,6.59,395.1633,14630.4268
6.59_405.1923m/z,6.59,405.1923,28227.71959
6.59_415.1250m/z,6.59,415.125,12791.50825
6.60_343.2130m/z,6.6,343.213,28887.71649
6.60_353.0341m/z,6.6,353.0341,6669.891753
6.60_422.1826m/z,6.6,422.1826,4797.862887
6.60_619.2521m/z,6.6,619.2521,966.2185567
6.60_481.2447m/z,6.6,481.2447,52905.74124
6.60_520.1649m/z,6.6,520.1649,5449.640206
6.60_539.2502m/z,6.6,539.2502,41475.97113
6.61_437.1069m/z,6.61,437.1069,869.0061856
6.61_357.1018m/z,6.61,357.1018,9819.883505
6.63_200.1286m/z,6.63,200.1286,7062.050515
6.63_229.0502m/z,6.63,229.0502,2608.051546
6.65_549.1554m/z,6.65,549.1554,217.2268041
6.65_325.1298m/z,6.65,325.1298,1358.802062
6.66_257.1397m/z,6.66,257.1397,4004.607216
6.66_337.0490m/z,6.66,337.049,6417.923711
6.66_360.1029m/z,6.66,360.1029,18816.74536
6.67_418.0616m/z,6.67,418.0616,781.7845361
6.67_428.0901m/z,6.67,428.0901,5266.5
6.67_445.0804m/z,6.67,445.0804,1801.878351
6.67_568.2952m/z,6.67,568.2952,3586.063918
6.67_743.1947m/z,6.67,743.1947,1323.678351
6.68_405.1197m/z,6.68,405.1197,498.7721649
6.70_236.0960m/z,6.7,236.096,2724.219588
6.70_383.6874m/z,6.7,383.6874,6308.893814
6.70_384.1891m/z,6.7,384.1891,2241.447423
6.70_524.2505m/z,6.7,524.2505,8815.060825
6.71_231.0330m/z,6.71,231.033,5801.926804
6.71_291.0837m/z,6.71,291.0837,564.5072165
6.71_511.2917m/z,6.71,511.2917,5831.160825
6.72_385.1696m/z,6.72,385.1696,16168.06082
6.72_185.0600m/z,6.72,185.06,547.8391753
6.73_143.0491m/z,6.73,143.0491,2061.27732
6.73_201.0915m/z,6.73,201.0915,2987.489691
6.73_245.0819m/z,6.73,245.0819,4148.683505
6.73_211.1335m/z,6.73,211.1335,1212.709278
6.73_313.0699m/z,6.73,313.0699,1474.090722
6.73_622.3237m/z,6.73,622.3237,18644.60515
6.74_310.6584m/z,6.74,310.6584,1201.549485
6.74_464.3022m/z,6.74,464.3022,8747.027835
6.75_154.9895m/z,6.75,154.9895,40.68247423
6.77_335.6498m/z,6.77,335.6498,2317.135052
6.77_577.1502m/z,6.77,577.1502,771.543299
6.78_259.0283m/z,6.78,259.0283,19018.30928
6.78_461.2315m/z,6.78,461.2315,170.3206186
6.79_367.1303m/z,6.79,367.1303,9188.652577
6.79_498.1777m/z,6.79,498.1777,1489.773196
6.79_291.0839m/z,6.79,291.0839,377.1670103
6.79_698.3766m/z,6.79,698.3766,552.1402062
6.79_225.1129m/z,6.79,225.1129,6695.856701
6.79_307.0286m/z,6.79,307.0286,6103.85567
6.81_237.1107m/z,6.81,237.1107,9579.718557
6.81_345.1460m/z,6.81,345.146,5111.219588
6.81_511.2552m/z,6.81,511.2552,1703.757732
6.82_402.2137m/z,6.82,402.2137,4224.782474
6.82_470.2012m/z,6.82,470.2012,300.1216495
6.83_495.1989m/z,6.83,495.1989,594.2659794
6.83_469.2709m/z,6.83,469.2709,1156.62268
6.84_228.1602m/z,6.84,228.1602,38946.31443
6.84_387.1852m/z,6.84,387.1852,15578.98041
6.84_319.1917m/z,6.84,319.1917,848.0474227
6.85_412.2107m/z,6.85,412.2107,678.8298969
6.86_511.2080m/z,6.86,511.208,577.6731959
6.86_405.1195m/z,6.86,405.1195,48287.88041
6.86_443.2207m/z,6.86,443.2207,10467.49485
6.86_457.1999m/z,6.86,457.1999,6112.405155
6.86_473.1069m/z,6.86,473.1069,6312.841237
6.86_479.1819m/z,6.86,479.1819,1256.417526
6.87_185.1175m/z,6.87,185.1175,1418.879381
6.87_407.1250m/z,6.87,407.125,1314.626804
6.87_479.2290m/z,6.87,479.229,10970.37938
6.87_291.0837m/z,6.87,291.0837,371.8092784
6.87_511.2552m/z,6.87,511.2552,7018.660825
6.88_311.6662m/z,6.88,311.6662,1779.176289
6.88_624.3393m/z,6.88,624.3393,17736.71753
6.88_646.3212m/z,6.88,646.3212,674.3618557
6.89_411.1586m/z,6.89,411.1586,2234.272165
6.89_411.1852m/z,6.89,411.1852,19070.88866
6.89_421.1874m/z,6.89,421.1874,14317.36082
6.90_294.8854m/z,6.9,294.8854,1256.281443
6.90_411.2029m/z,6.9,411.2029,537.6649485
6.90_539.2503m/z,6.9,539.2503,14623.50206
6.90_541.2661m/z,6.9,541.2661,14632.45773
6.91_527.2139m/z,6.91,527.2139,74818.07423
6.91_549.1958m/z,6.91,549.1958,10443.5433
6.93_227.0381m/z,6.93,227.0381,10994.8433
6.93_225.0761m/z,6.93,225.0761,4296.747423
6.94_247.0589m/z,6.94,247.0589,514.4443299
6.94_171.1018m/z,6.94,171.1018,4931.117526
6.94_181.0862m/z,6.94,181.0862,1111.831959
6.94_193.0897m/z,6.94,193.0897,2222.909278
