Compound_ID,Metabolite,RT,MZ,Intensity
cmp.1688,,2.502866667,275.2327176,147830.0789
cmp.1689,,2.502866667,231.0723022,52355.10628
cmp.1692,,2.502866667,306.2062942,656.6487854
cmp.1690,,2.502866667,330.1572624,27392.99899
cmp.1691,,2.502866667,231.0755846,3026.859312
cmp.1694,,2.507333333,231.0757644,6499.692308
cmp.1693,,2.507333333,151.1481598,1270.217611
cmp.1695,,2.507333333,414.2996059,8370.947368
cmp.1696,,2.511783333,345.2747868,1199.532389
cmp.1699,,2.51625,344.3158772,9218.298583
cmp.1698,,2.51625,186.1488857,11920.79251
cmp.1697,,2.51625,425.3370815,141881.8593
cmp.1702,,2.5207,721.6445396,8365.684211
cmp.1701,,2.5207,381.3473576,8664.927126
cmp.1700,,2.5207,300.2167746,13831.33806
cmp.1703,,2.529616667,239.16415,743.9564777
cmp.1706,,2.534083333,133.101246,4801.958502
cmp.1705,,2.534083333,74.11351889,657.7469636
cmp.1704,,2.534083333,216.0943535,808.2196356
cmp.1707,,2.538533333,638.4621461,792759.1903
cmp.1708,,2.538533333,180.1381823,1210.686235
cmp.1710,,2.542983333,735.6234114,3995.772267
cmp.1709,,2.542983333,287.2326973,9182.385628
cmp.1716,,2.54745,152.1433734,1408.732794
cmp.1713,,2.54745,242.1748972,59341.17308
cmp.1711,,2.54745,198.1488206,164137.5132
cmp.1715,,2.54745,170.1538972,5233.411943
cmp.1717,,2.54745,737.6393387,15234.76215
cmp.1712,,2.54745,216.1592577,90868.87449
cmp.1714,,2.54745,261.2170548,51233.52935
cmp.1718,,2.551916667,388.3419504,127059.2783
cmp.1723,,2.551916667,272.2177229,1102.423077
cmp.1722,,2.551916667,395.3631453,2420.265182
cmp.1719,,2.551916667,610.4307723,586527.6043
cmp.1721,,2.551916667,481.3998025,48212.36842
cmp.1720,,2.551916667,286.2010875,18851.54656
cmp.1728,,2.556366667,315.2641937,1610.247976
cmp.1727,,2.556366667,302.1962772,4790.013158
cmp.1726,,2.556366667,285.1696859,12561.74798
cmp.1729,,2.556366667,243.1590984,463.701417
cmp.1724,,2.556366667,411.3214229,42111.78036
cmp.1725,,2.556366667,214.2274864,4292.992915
cmp.1732,,2.560816667,225.1484334,568.9311741
cmp.1730,,2.560816667,216.093613,521.1740891
cmp.1731,,2.560816667,75.10343835,891.4210526
cmp.1734,,2.565283333,433.4004686,7850.807692
cmp.1735,,2.565283333,153.1274476,4736.275304
cmp.1733,,2.565283333,74.08085438,481.2995951
cmp.1736,,2.565283333,185.1075663,1854.6417
cmp.1737,,2.5742,682.4513577,118582.17
cmp.1738,,2.57865,155.1066217,16776.73785
cmp.1739,,2.583116667,172.133092,45132.23684
cmp.1740,,2.592033333,116.1072765,25260.78138
cmp.1741,,2.592033333,467.3843645,1701.266194
cmp.1742,,2.592033333,330.2275821,22383.12348
cmp.1744,,2.596483333,100.1115818,147.4574899
cmp.1743,,2.596483333,156.1382935,4311.614372
cmp.1747,,2.60095,211.1721093,34.00506073
cmp.1746,,2.60095,272.1853952,13866.75202
cmp.1745,,2.60095,74.11366828,433.041498
cmp.1748,,2.6054,74.08046178,1244.819838
cmp.1749,,2.6054,433.3310071,22005.95951
cmp.1750,,2.6054,469.4363266,4497.697368
cmp.1751,,2.609866667,230.2114152,3213.490891
cmp.1754,,2.614316667,247.20137,9965.351215
cmp.1752,,2.614316667,184.1331769,33865.88259
cmp.1753,,2.614316667,228.1593367,14571.15283
cmp.1756,,2.618783333,468.3894309,588177.0061
cmp.1755,,2.618783333,397.3058163,65892.51619
cmp.1757,,2.623233333,202.143747,18396.80364
cmp.1758,,2.623233333,258.1698831,6929.682186
cmp.1759,,2.623233333,496.420977,119180.67
cmp.1761,,2.6277,74.11439922,376.7793522
cmp.1760,,2.6277,216.0958778,8219.725709
cmp.1764,,2.63215,158.0965547,3343.469636
cmp.1763,,2.63215,622.5036639,40303.56275
cmp.1762,,2.63215,183.1622527,15442.25506
cmp.1769,,2.6366,561.4993164,2427.012146
cmp.1768,,2.6366,303.2276243,3868.76417
cmp.1767,,2.6366,516.4373616,5094.744939
cmp.1766,,2.6366,240.159457,6166.447368
cmp.1765,,2.6366,453.3684048,378967.7237
cmp.1770,,2.641066667,544.4684946,2003.84413
cmp.1771,,2.645516667,258.1736441,1169.589069
cmp.1772,,2.649983333,626.4601796,42168.81781
cmp.1773,,2.654433333,369.3514479,137830.5182
cmp.1774,,2.654433333,642.5774369,15405.72065
cmp.1775,,2.654433333,594.4745971,40350.91903
cmp.1776,,2.6589,74.08049176,1820.201417
cmp.1777,,2.6589,74.10396968,150.2125506
cmp.1778,,2.66335,216.1592481,2914.762146
cmp.1779,,2.66335,595.5039849,62229.4332
cmp.1784,,2.667816667,139.1117709,1668.675101
cmp.1781,,2.667816667,409.3425078,5785.317814
cmp.1780,,2.667816667,216.0937375,421.1396761
cmp.1783,,2.667816667,625.5146696,5152.984818
cmp.1782,,2.667816667,598.4312618,78518.82287
cmp.1785,,2.676733333,251.1852279,2249.488866
cmp.1786,,2.681183333,607.5041864,11544.72976
cmp.1791,,2.6901,163.1480878,9458.740891
cmp.1789,,2.6901,105.0339605,32232.77733
cmp.1788,,2.6901,439.3528833,103681.2004
cmp.1787,,2.6901,216.1956391,83036.57996
cmp.1790,,2.6901,597.5197008,73835.00202
cmp.1792,,2.694566667,261.2534635,7545.954453
cmp.1795,,2.694566667,414.2998296,36208.74899
cmp.1793,,2.694566667,383.289911,17265.3998
cmp.1794,,2.694566667,288.2532059,13114.40486
cmp.1801,,2.699016667,593.488712,53782.72976
cmp.1799,,2.699016667,611.4990246,36909.10526
cmp.1797,,2.699016667,74.1143536,985.3856275
cmp.1796,,2.699016667,180.0654314,104061.6488
cmp.1800,,2.699016667,581.4889695,23384.57591
cmp.1798,,2.699016667,596.4153951,264740.5192
cmp.1802,,2.707933333,579.5091286,74747.69028
cmp.1803,,2.712383333,288.2167337,9907.115385
cmp.1804,,2.712383333,492.4047586,13546.16498
cmp.1805,,2.71685,220.1096078,74409.31174
cmp.1806,,2.71685,181.072127,201.5425101
cmp.1807,,2.7213,131.0493216,2336.455466
cmp.1808,,2.725766667,471.3792143,20494.59514
cmp.1809,,2.730216667,74.08064909,878.1356275
cmp.1810,,2.734733333,565.4937345,33659.94737
cmp.1812,,2.734733333,181.0718688,1091.40587
cmp.1811,,2.734733333,214.2274807,2220.163968
cmp.1813,,2.739133333,583.5042986,25093.28644
cmp.1816,,2.7436,579.4743218,7806.994939
cmp.1815,,2.7436,266.2113615,3428.444332
cmp.1814,,2.7436,188.1281196,25968.06984
cmp.1817,,2.74805,214.1757225,1143.068826
cmp.1818,,2.752516667,170.1174821,66559.13462
cmp.1819,,2.752516667,233.1858229,17375.02227
cmp.1820,,2.756966667,609.4838119,8211.224696
cmp.1821,,2.761433333,142.1227054,4084.631579
cmp.1822,,2.765883333,425.3371236,55654.50911
cmp.1823,,2.77035,74.11437807,741.9807692
cmp.1825,,2.7748,175.0898945,2862.463563
cmp.1824,,2.7748,238.1200251,29353.71154
cmp.1826,,2.779266667,214.175471,23734.45547
cmp.1828,,2.779266667,167.1431103,2648.338057
cmp.1827,,2.779266667,298.2012912,4098.258097
cmp.1830,,2.783716667,245.0916886,20067.12449
cmp.1834,,2.783716667,212.161651,47.4888664
cmp.1833,,2.783716667,244.1542784,4915.551619
cmp.1832,,2.783716667,254.1749914,5427.259109
cmp.1831,,2.783716667,184.1697099,10101.09919
cmp.1829,,2.783716667,170.0600567,42742.72773
cmp.1838,,2.788166667,181.0716799,1782.557692
cmp.1836,,2.788166667,274.2010374,52236.25
cmp.1837,,2.788166667,625.4529969,15315.26721
cmp.1835,,2.788166667,202.180031,23205.83907
cmp.1839,,2.797083333,121.0286895,20754.58401
cmp.1840,,2.797083333,196.0605216,23322.91093
cmp.1841,,2.806,74.11424676,598.7257085
cmp.1842,,2.806,402.3215643,16202.16498
cmp.1843,,2.814916667,319.2588266,2363.532389
cmp.1844,,2.823833333,172.0715921,77371.85223
cmp.1845,,2.8283,74.08005598,682.7651822
cmp.1846,,2.8283,630.6176849,70291.7247
cmp.1847,,2.837216667,296.1313061,315938.9099
cmp.1848,,2.837216667,792.6702905,347805.5982
cmp.1849,,2.837216667,613.5146188,34105.49696
cmp.1850,,2.841666667,257.2221672,1042.719636
cmp.1851,,2.846133333,796.6647122,20611.56478
cmp.1853,,2.850583333,778.6542155,6703.57996
cmp.1852,,2.850583333,214.1759732,8701.646761
cmp.1855,,2.85505,790.6541081,46827.85121
cmp.1854,,2.85505,411.3216323,12849.57186
cmp.1856,,2.8595,784.6646238,143524.4808
cmp.1857,,2.8595,129.0547856,3914.771255
cmp.1859,,2.86395,469.3638461,7125.199393
cmp.1858,,2.86395,465.4050045,45119.80061
cmp.1860,,2.872866667,766.653662,89726.26215
cmp.1861,,2.872866667,177.1274441,9947.864372
cmp.1863,,2.877333333,764.6390127,65662.44636
cmp.1862,,2.877333333,214.1760471,3369.362348
cmp.1867,,2.8818,74.10399149,102.4645749
cmp.1866,,2.8818,376.2613018,32678.45648
cmp.1865,,2.8818,174.1124973,7200.285425
cmp.1864,,2.8818,782.6495674,114743.4079
cmp.1868,,2.8907,74.11366846,234.6275304
cmp.1869,,2.895166667,260.1856722,27737.70749
cmp.1870,,2.895166667,425.3737324,15652.99494
cmp.1873,,2.899616667,305.2432482,4533.810729
cmp.1872,,2.899616667,552.2801342,92606.60931
cmp.1871,,2.899616667,216.0935836,945.6396761
cmp.1874,,2.904083333,156.102017,8418.981781
cmp.1875,,2.904083333,599.4992657,11216.24899
cmp.1877,,2.913,158.0965406,5485.093117
cmp.1876,,2.913,214.1760477,14488.12955
cmp.1878,,2.91745,74.08088933,551.0374494
cmp.1879,,2.921916667,284.1855584,13871.05061
cmp.1880,,2.930833333,188.1646186,5391.572874
cmp.1881,,2.935283333,100.1115998,59.18421053
cmp.1882,,2.93975,646.55084,12791.20547
cmp.1883,,2.9442,74.07997823,178.4301619
cmp.1885,,2.953116667,598.4309481,47511.46255
cmp.1884,,2.953116667,216.0944686,1101.6417
cmp.1887,,2.957566667,214.2275119,1611.744939
cmp.1886,,2.957566667,266.1022224,64857.76619
cmp.1890,,2.97095,397.3059653,19474.30769
cmp.1889,,2.97095,202.0862601,27880.17713
cmp.1888,,2.97095,554.2958643,1027225.164
cmp.1891,,2.9754,510.4629578,31922.00405
cmp.1892,,2.984316667,195.0876383,516941.4443
cmp.1895,,2.984316667,193.1588955,2147.845142
cmp.1893,,2.984316667,482.4315922,26550.45951
cmp.1894,,2.984316667,428.2275714,58116.49899
cmp.1896,,2.988783333,472.2539446,102651.8603
cmp.1898,,2.993233333,574.2852506,52442.47773
cmp.1897,,2.993233333,287.2005855,29603.2915
cmp.1899,,2.9977,400.1966116,108275.0314
cmp.1901,,3.00215,464.191378,13016.58097
cmp.1900,,3.00215,437.3735719,1261553.852
cmp.1902,,3.006616667,512.4159442,8966582.079
cmp.1903,,3.006616667,411.3580129,15129.76822
cmp.1904,,3.015533333,427.3532747,13736.0415
cmp.1905,,3.019983333,444.222592,211553.9717
cmp.1906,,3.019983333,436.1602969,26980.62449
cmp.1907,,3.02445,196.0603409,5829.189271
cmp.1908,,3.03335,526.4316196,1494426.18
cmp.1910,,3.042266667,431.3399678,2749.017206
cmp.1909,,3.042266667,74.1040545,112.2165992
cmp.1911,,3.042266667,197.0807456,2367.708502
cmp.1912,,3.042266667,214.0082569,4533.785425
cmp.1913,,3.046733333,247.1078668,1745.805668
cmp.1914,,3.051183333,121.0286274,9697.935223
cmp.1916,,3.05565,158.0965036,3816.63664
cmp.1915,,3.05565,376.2612448,5067.563765
cmp.1917,,3.0601,700.5715629,586583.5466
cmp.1918,,3.0601,682.561005,431411.4018
cmp.1919,,3.064566667,520.5086649,104129.167
cmp.1921,,3.073483333,245.9826354,2336.324899
cmp.1920,,3.073483333,170.0599736,10279.33198
cmp.1922,,3.077933333,423.3578135,120927.5759
cmp.1925,,3.077933333,137.0709221,1041
cmp.1924,,3.077933333,242.1749892,55200.26518
cmp.1923,,3.077933333,526.2646188,973379.5668
cmp.1926,,3.0824,463.2323904,644673.4686
cmp.1928,,3.100233333,181.0528316,9544.29251
cmp.1927,,3.100233333,455.384384,81921.02935
cmp.1929,,3.109133333,208.1699201,2648.673077
cmp.1931,,3.1136,284.1853687,2887.15081
cmp.1930,,3.1136,260.1934881,10243.2419
cmp.1932,,3.122516667,246.1699431,32520.61437
cmp.1933,,3.122516667,528.3528742,58745.02024
cmp.1934,,3.126966667,552.2802217,62474.04656
cmp.1935,,3.131433333,299.2326859,90122.53644
cmp.1936,,3.131433333,270.1698703,12709.29858
cmp.1937,,3.131433333,245.0918166,25004.34109
cmp.1938,,3.131433333,376.2613211,215651.2854
cmp.1939,,3.131433333,374.2457019,1717.745951
cmp.1940,,3.1448,193.1587693,3464.07996
cmp.1941,,3.149266667,245.9824648,3246.543522
cmp.1942,,3.153716667,409.3422847,148107.4099
cmp.1943,,3.158183333,452.154976,114340.0425
cmp.1944,,3.162633333,315.227628,22188.2004
cmp.1945,,3.162633333,260.1870741,203.3562753
cmp.1946,,3.162633333,152.0060641,229.7560729
cmp.1947,,3.1671,524.2487135,17335.5668
cmp.1948,,3.1671,388.1521765,4238.548583
cmp.1949,,3.17155,271.2420034,158094.2601
cmp.1950,,3.176016667,574.2855397,37677.07996
cmp.1953,,3.180466667,346.0616225,3887.846154
cmp.1952,,3.180466667,586.3217793,129713.2389
cmp.1951,,3.180466667,365.2322612,49890.66397
cmp.1954,,3.184933333,302.1960433,26810.41498
cmp.1955,,3.189383333,246.076579,77.20445344
cmp.1956,,3.193833333,441.368586,51664.89879
cmp.1957,,3.1983,127.0503688,40091.77834
cmp.1959,,3.20275,245.0727963,5.099190283
cmp.1958,,3.20275,340.1056608,190648.1447
cmp.1960,,3.20275,363.1932532,2999.781377
cmp.1961,,3.207216667,193.158787,3063.202429
cmp.1962,,3.211666667,383.3993039,651245.1215
cmp.1963,,3.211666667,192.1381543,2533.162955
cmp.1964,,3.216133333,452.1910079,50371.24494
cmp.1965,,3.216133333,454.353121,8972.073887
cmp.1966,,3.216133333,189.0758147,2159.407895
cmp.1969,,3.220583333,546.2543269,22212.55972
cmp.1968,,3.220583333,177.0545957,6259.005061
cmp.1967,,3.220583333,214.1762557,3392.284413
cmp.1970,,3.22505,129.0547277,37972.25709
cmp.1972,,3.2295,201.2345522,194.1558704
cmp.1971,,3.2295,228.1593513,21807.67409
cmp.1975,,3.233966667,183.1016424,5654.743927
cmp.1973,,3.233966667,175.0899366,2568.340081
cmp.1974,,3.233966667,301.2120337,1275.526316
cmp.1977,,3.238416667,472.2177861,121983.585
cmp.1976,,3.238416667,424.1599363,334313.7986
cmp.1979,,3.238416667,158.0965649,2671.54251
cmp.1978,,3.238416667,363.1929878,19066.56275
cmp.1980,,3.242883333,119.0857991,2968.624494
cmp.1981,,3.247333333,208.1699035,6518.761134
cmp.1983,,3.2518,217.1070796,97072.52632
cmp.1982,,3.2518,165.0910303,45261.17409
cmp.1984,,3.2518,287.2003941,9179.898785
cmp.1985,,3.2518,454.3528791,18755.94838
cmp.1986,,3.25625,223.0267056,54891.70445
cmp.1987,,3.260716667,395.3267449,9784.868421
cmp.1988,,3.265166667,200.091842,5587.396761
cmp.1990,,3.265166667,152.0060764,415.1791498
cmp.1989,,3.265166667,246.0766089,207.7773279
cmp.1991,,3.274083333,285.2171205,14182.75
cmp.1992,,3.274083333,400.1964358,63431.01822
cmp.1993,,3.278533333,412.2843126,303947.916
cmp.1994,,3.283,425.3373885,1895.631579
cmp.1997,,3.28745,208.169956,2797.732794
cmp.1995,,3.28745,220.1178021,1279912.636
cmp.1996,,3.28745,471.3791865,78114.88968
cmp.1998,,3.300833333,436.1600109,37252.5
cmp.2001,,3.300833333,349.05052,2252.967611
cmp.2000,,3.300833333,152.0059668,330.1862348
cmp.1999,,3.300833333,256.1905141,26047.42814
cmp.2002,,3.305283333,318.1352831,104935.5698
cmp.2003,,3.305283333,89.06034963,10124.76417
cmp.2004,,3.30975,427.3532695,11398.03239
cmp.2005,,3.3142,270.1697051,4328.018219
cmp.2006,,3.323116667,174.1297259,160.8846154
cmp.2007,,3.327583333,381.3109383,24896.83806
cmp.2008,,3.332033333,260.1918838,704.9726721
cmp.2009,,3.34095,214.1759009,6187.332996
cmp.2011,,3.34095,216.0959713,2686.38664
cmp.2010,,3.34095,130.086368,12918.5253
cmp.2015,,3.354333333,251.102824,2145.712551
cmp.2014,,3.354333333,288.1804415,2922.510121
cmp.2013,,3.354333333,698.5552625,22854.26923
cmp.2012,,3.354333333,382.3313455,422176.3289
cmp.2018,,3.358783333,152.0061884,153.1002024
cmp.2017,,3.358783333,697.2103728,125168.9798
cmp.2016,,3.358783333,266.1024177,16330.82186
cmp.2021,,3.363233333,189.0757839,2517.606275
cmp.2019,,3.363233333,111.0556821,12225.15385
cmp.2020,,3.363233333,137.0708502,2459.854251
cmp.2022,,3.376616667,426.3211438,148785.416
cmp.2023,,3.381066667,355.2630257,33268.73684
cmp.2024,,3.381066667,185.1074912,64506.76417
cmp.2025,,3.385533333,151.0057109,122422.3866
cmp.2026,,3.385533333,373.2735582,73740.90385
cmp.2027,,3.385533333,154.0610799,19984.53239
cmp.2029,,3.39445,286.2010924,40863.98887
cmp.2028,,3.39445,245.0766653,596244.2783
cmp.2031,,3.39445,217.9878191,1537.703441
cmp.2030,,3.39445,271.2014742,15675.0496
cmp.2033,,3.39445,114.0382394,46874.39879
cmp.2032,,3.39445,384.240988,634.6609312
cmp.2034,,3.3989,181.0719128,1213181.916
cmp.2036,,3.403366667,245.9825126,88919.56781
cmp.2035,,3.403366667,113.0349127,1136704.385
cmp.2037,,3.407816667,616.1760901,999413.9342
cmp.2039,,3.407816667,194.0481994,56376.23887
cmp.2038,,3.407816667,343.0941293,123726.9656
cmp.2040,,3.412283333,174.1298016,65.26012146
cmp.2041,,3.416733333,365.0761863,12908.0496
cmp.2043,,3.4212,558.290775,512628.1791
cmp.2044,,3.4212,646.5513371,9524.614372
cmp.2042,,3.4212,347.2214649,441587.165
cmp.2045,,3.42565,669.179429,338838.4626
cmp.2046,,3.42565,199.053284,3198.895749
cmp.2047,,3.430116667,302.1959635,17546.89271
cmp.2048,,3.430116667,388.1516789,62708.31174
cmp.2049,,3.430116667,208.1699158,3281.26417
cmp.2050,,3.434566667,260.1869302,327.354251
cmp.2051,,3.434566667,474.3598614,33235.37551
cmp.2052,,3.447933333,260.187489,584.6497976
cmp.2053,,3.470233333,347.1235838,77532.28239
cmp.2054,,3.47915,177.0545133,4695.399798
cmp.2055,,3.4836,199.0463526,2119.830972
cmp.2056,,3.488066667,158.0793819,14916.25911
cmp.2057,,3.488066667,570.4577152,463388.663
cmp.2059,,3.492516667,158.0964585,3728.855263
cmp.2058,,3.492516667,556.4420134,5097212.247
cmp.2061,,3.496983333,160.0967905,17457.59008
cmp.2060,,3.496983333,223.1689507,91832.38968
cmp.2062,,3.501433333,255.1590247,522.6396761
cmp.2063,,3.505916667,164.1362644,2129.758097
cmp.2064,,3.51035,179.1429727,4015.77834
cmp.2065,,3.519266667,200.9722713,1985.928138
cmp.2066,,3.519266667,398.3262047,2015.326923
cmp.2067,,3.532633333,310.0564581,17647.90385
cmp.2068,,3.5371,408.0740241,130269.4646
cmp.2069,,3.54155,309.0600835,5937.926113
cmp.2070,,3.54155,251.1023777,346.2773279
cmp.2073,,3.546016667,199.1229174,68878.38866
cmp.2074,,3.546016667,159.1128903,1034.352227
cmp.2071,,3.546016667,141.0406405,681864.2672
cmp.2072,,3.546016667,184.0465108,1232553.328
cmp.2075,,3.550466667,167.0563278,107597.9423
cmp.2076,,3.550466667,254.211434,35270.46761
cmp.2077,,3.554933333,274.2010604,92693.90182
cmp.2078,,3.559383333,267.1591489,105369.5425
cmp.2079,,3.559383333,174.1296251,96.60728745
cmp.2080,,3.56385,317.243368,1276.79251
cmp.2081,,3.572766667,191.1431701,43683.08704
cmp.2082,,3.572766667,211.1717714,116.6659919
cmp.2085,,3.577216667,208.169813,7416.538462
cmp.2084,,3.577216667,173.1325945,845.5516194
cmp.2083,,3.577216667,272.1853857,232964.4322
cmp.2086,,3.581683333,412.2835396,21018.62045
cmp.2088,,3.5906,472.2175291,48403.69939
cmp.2089,,3.5906,144.0656,1373.661943
cmp.2087,,3.5906,240.1956654,106098.6184
cmp.2090,,3.59505,257.222083,300490.7449
cmp.2091,,3.59505,146.0811442,78624.39575
cmp.2092,,3.599516667,288.1802369,1079.677126
cmp.2093,,3.603966667,208.0639084,4806.116397
cmp.2094,,3.612883333,384.3468441,355316.9686
cmp.2095,,3.612883333,454.2923958,4960.632591
cmp.2099,,3.617333333,698.5554007,4898.951417
cmp.2096,,3.617333333,414.2999092,99457.11943
cmp.2097,,3.617333333,142.0440614,1910.437247
cmp.2098,,3.617333333,255.1591178,8478.409919
cmp.2101,,3.6218,193.1586918,59918.83603
cmp.2100,,3.6218,86.06072834,31317.34312
cmp.2102,,3.630716667,214.1755412,584.7135628
cmp.2103,,3.635166667,158.0965154,5941.463563
cmp.2104,,3.644083333,211.169205,10991.29251
cmp.2105,,3.644083333,209.1537607,35793.92206
cmp.2106,,3.64855,164.1381562,32.64068826
cmp.2107,,3.661916667,174.1297813,226.7742915
cmp.2108,,3.666383333,164.1418984,80.52226721
cmp.2110,,3.670833333,194.0481749,29158.18016
cmp.2109,,3.670833333,214.1754718,2602.071862
cmp.2111,,3.670833333,189.0757959,4560.376518
cmp.2112,,3.6753,100.0762241,418158.2915
cmp.2113,,3.6753,412.273179,5234.125506
cmp.2115,,3.684216667,286.2010301,15327.3836
cmp.2114,,3.684216667,444.3317397,1298831.083
cmp.2116,,3.688666667,132.1019863,8066.642713
cmp.2118,,3.688666667,116.0710123,621.4352227
cmp.2117,,3.688666667,197.1286035,13259.68421
cmp.2119,,3.693116667,174.1295759,215.5495951
cmp.2121,,3.702033333,304.2993629,1478.998988
cmp.2120,,3.702033333,142.0247255,276333.414
cmp.2122,,3.71095,283.263071,98130.69737
cmp.2123,,3.724333333,376.2611872,18468.64575
cmp.2124,,3.724333333,211.1719382,179.6912955
cmp.2125,,3.728783333,164.1380393,23.40890688
cmp.2126,,3.73325,369.3514027,1947963.539
cmp.2127,,3.7377,174.1277148,3228.973684
cmp.2128,,3.746616667,211.1717159,357.007085
cmp.2130,,3.746616667,167.1067338,3189.879555
cmp.2129,,3.746616667,174.1297495,32.6548583
cmp.2132,,3.755533333,179.1429601,33023.06174
cmp.2131,,3.755533333,179.063738,6234.322874
cmp.2134,,3.76,384.2411701,48724.29453
