Compound_ID,MZ,RT,Intensity,Metabolite
QI5145,725.1217,5.7,2215.663782,
QI5146,725.2279,9.36,3899.818823,
QI5147,725.3595,3.86,327.4186882,
QI5148,725.5005,8.11,1723.91897,
QI5149,725.555,8.12,28036721.33,
QI5150,725.5563,8.46,6648.934584,
QI5151,725.6099,3.86,188.3945635,
QI5152,725.6187,12.28,10361.30097,
QI5153,725.8238,14.06,47773.65911,
QI5154,725.8242,13.46,11299.37277,
QI5155,726.0563,8.12,705849.7893,
QI5156,726.2613,9.72,2697.690195,
QI5157,726.2617,9.5,4063.142898,
QI5158,726.4278,6.45,36168.81915,
QI5159,726.5029,7.74,76850.7287,
QI5160,727.1173,5.32,13539.82478,
QI5161,727.273,5.17,9585.249732,
QI5162,727.5429,10.3,2048.119128,
QI5163,727.544,8.73,21488.71953,
QI5164,727.5619,10.22,1947.413748,
QI5165,727.5705,8.3,1006309.04,
QI5166,727.5734,7.96,729408.2571,
QI5167,728.0399,8.09,1936.031947,
QI5168,728.3674,3.33,2104.693147,
QI5169,728.3879,6.45,30861.4272,
QI5170,728.5183,8.08,647842.7271,
QI5171,728.5829,9.54,364.9133918,
QI5172,728.6322,11.47,512581.7049,
QI5173,728.8325,13.84,348399.7313,
QI5174,729.1329,5.72,25811.75909,
QI5175,729.2696,9.5,3924.621901,
QI5176,729.2703,9.72,6878.890434,
QI5177,729.5197,7.86,5290.015039,
QI5178,729.5242,7.58,15269.99536,
QI5179,729.5243,7.67,6507.58817,
QI5180,729.5428,10.01,5467.646409,
QI5181,729.599,10.43,9799.199176,
QI5182,729.6274,11.35,60289.21764,
QI5183,729.6505,12.93,10440.67932,
QI5184,729.691,3.79,471.2728406,
QI5185,729.7709,9.5,1037.095313,
QI5186,729.7719,9.72,2124.796107,
QI5187,730.0254,3.79,477.0981859,
QI5188,730.2437,9.03,1238.965202,
QI5189,730.3362,3.47,493.5892424,
QI5190,730.3601,3.79,216.707011,
QI5191,730.3909,3.68,348.2476415,
QI5192,730.3978,7.47,13091.24949,
QI5193,730.8382,11.19,2334.890339,
QI5194,730.8382,12.38,43492.39693,
QI5195,730.8383,10.83,11804.20326,
QI5196,730.8389,13.6,1051477.534,
QI5197,730.8936,13.16,1203550.281,
QI5198,730.8946,12.02,73860.38052,
QI5199,731.1486,5.55,9703.027995,
QI5200,731.1489,6.2,15491.07817,
QI5201,731.1512,3.41,29.34880782,
QI5202,731.34,13.46,5304.43,
QI5203,731.3693,3.76,151.8382789,
QI5204,731.4725,11.1,255087.166,
QI5205,731.5584,10.28,16316.54462,
QI5206,731.5686,9.13,398.6313357,
QI5207,731.6436,11.61,73426.36756,
QI5208,732.2606,9.54,12851.29043,
QI5209,732.261,9.65,3506.086959,
QI5210,732.3983,3.25,732.9533583,
QI5211,732.5444,4.52,4023.373607,
QI5212,732.5444,4.7,1729.478423,
QI5213,732.5456,4.13,4475.065037,
QI5214,732.7132,3.73,143.5857812,
QI5215,732.7627,9.55,4061.427138,
QI5216,732.873,4.13,5303.722551,
QI5217,732.875,12.58,8242.077158,
QI5218,733.1346,5.32,29207.83959,
QI5219,733.2689,9.93,7847.561992,
QI5220,733.323,3.33,1383.797244,
QI5221,733.532,11.17,6006.03532,
QI5222,733.5375,9.56,902.7972408,
QI5223,733.5424,11.74,263479.1986,
QI5224,733.5437,8.12,1616.305889,
QI5225,733.5738,10.49,18414.15025,
QI5226,733.6098,8.47,138.8106409,
QI5227,733.6197,8.78,715617.1318,
QI5228,733.7706,9.92,2713.626202,
QI5229,733.8466,11.17,11522.03786,
QI5230,733.847,10.22,17350.35621,
QI5231,733.8471,10.92,48049.88508,
QI5232,733.8472,13.52,1667073.81,
QI5233,733.8472,10.48,32008.05023,
QI5234,734.0456,8.12,1202.450977,
QI5235,734.2615,9.27,8588.500498,
QI5236,734.6034,9.07,43408.53015,
QI5237,734.6285,10.19,17876.15188,
QI5238,734.7641,9.26,2502.346701,
QI5239,735.1503,5.72,52578.71135,
QI5240,735.2698,9.65,11239.51847,
QI5241,735.2699,9.55,27330.12634,
QI5242,735.5462,11.46,1474267.437,
QI5243,735.5575,12.06,94250.05627,
QI5244,736.2779,9.92,18282.92526,
QI5245,736.2977,4.82,42871.23188,
QI5246,736.298,5.09,7521.293415,
QI5247,736.5321,7.47,7152.400869,
QI5248,736.6437,10.36,80426.79736,
QI5249,736.7791,9.93,7350.267692,
QI5250,736.8563,13.4,1453478.668,
QI5251,737.1659,6.2,25748.40498,
QI5252,737.1689,3.41,186.964613,
QI5253,737.3575,13.52,93048.75217,
QI5254,737.4801,7.06,45526.74107,
QI5255,737.5551,8.04,104890.6789,
QI5256,737.5634,11.69,6912.831632,
QI5257,738.2582,4.81,2940.485958,
QI5258,738.5055,8.14,5219.120567,
QI5259,738.5398,8.22,3424.049461,
QI5260,738.5471,7.32,5830.310077,
QI5261,738.5474,7.83,234974.917,
QI5262,738.5781,8.54,91.4404257,
QI5263,738.6592,10.61,168277.6123,
QI5264,738.8331,10.32,277719.2807,
QI5265,738.8931,13.21,10564.42096,
QI5266,738.8935,12.46,7257.261294,
QI5267,738.8937,12.6,6415.52734,
QI5268,738.8938,13.3,8082.580029,
QI5269,738.8938,12.63,6189.238851,
QI5270,738.8938,12.91,10169.84326,
QI5271,738.8941,13.46,3786.970605,
QI5272,739.0651,8.29,1037.3975,
QI5273,739.269,9.55,5711.10358,
QI5274,739.359,3.69,2359.041964,
QI5275,739.5154,7.76,227308.8115,
QI5276,739.5343,7.51,27149.13709,
QI5277,739.5595,11.74,3354075.922,
QI5278,739.5696,8.36,144886.8439,
QI5279,739.5834,10.2,70763.74173,
QI5280,739.6043,5.79,186164.047,
QI5281,739.7709,9.54,1513.034415,
QI5282,740.0439,8.23,17289.38669,
QI5283,740.277,9.93,2299.364828,
QI5284,740.5533,8.85,150439.0065,
QI5285,740.5539,8.24,57577.60845,
QI5286,740.5629,7.71,4323.064337,
QI5287,740.5645,12.01,342.9996978,
QI5288,740.6126,10.03,9158.306339,
QI5289,740.8545,13.38,868648.412,
QI5290,741.1333,5.32,16435.49486,
QI5291,741.5293,8.11,940916.0388,
QI5292,741.5502,7.27,38149.24903,
QI5293,741.5751,12.06,965999.9823,
QI5294,741.5989,10.36,238555.6934,
QI5295,741.6119,12.22,2819.675498,
QI5296,741.8368,3.69,542.871361,
QI5297,742.2783,9.56,6564.196712,
QI5298,742.3387,3.69,258.7550587,
QI5299,742.4791,7.72,2719.100831,
QI5300,742.5335,8.32,197077.4275,
QI5301,742.5708,8.35,3947.155366,
QI5302,742.6468,11.46,16053.1724,
QI5303,742.7802,9.55,1824.253464,
QI5304,743.1487,5.72,31277.66082,
QI5305,743.2386,7.25,38218.47705,
QI5306,743.3903,3.6,587.2858538,
QI5307,743.5658,7.78,26663.80694,
QI5308,743.6039,8.54,135780.8172,
QI5309,743.6145,10.6,432179.0162,
QI5310,743.864,10.68,37916.30334,
QI5311,744.3144,3.69,314.9601941,
QI5312,744.3618,6.44,3066.877889,
QI5313,744.3668,3.8,1593.609739,
QI5314,744.4945,8.08,23588.91345,
QI5315,744.552,8.15,3874335.443,
QI5316,744.5881,8.7,6207486.819,
QI5317,744.701,3.79,1429.01343,
QI5318,744.7582,12.85,23099.97327,
QI5319,744.7755,14.24,49854.2493,
QI5320,744.8166,3.69,542.9967217,
QI5321,744.8512,10.38,405493.3122,
QI5322,744.8531,13.23,561002.0996,
QI5323,744.9098,13.21,2494.249817,
QI5324,745.0352,3.79,571.7870947,
QI5325,745.1647,6.21,17028.93618,
QI5326,745.5837,8.04,6805.923295,
QI5327,745.6197,8.84,680794.4241,
QI5328,745.6209,8.8,15448.34332,
QI5329,745.6229,8.78,65934.95968,
QI5330,746.044,8.15,29285.48962,
QI5331,746.2824,4.66,73381.38466,
QI5332,746.509,8.7,178561.6113,
QI5333,746.5246,4.39,291.4532085,
QI5334,746.5599,4.91,8786.575482,
QI5335,746.5678,8.47,3796280.728,
QI5336,746.5726,9.18,752.1430081,
QI5337,746.7727,14.21,28282.93707,
QI5338,746.7745,13.17,16594.47359,
QI5339,747.1503,5.33,15236.83934,
QI5340,747.4485,11.12,8131.950323,
QI5341,747.5392,7.67,4312.987755,
QI5342,747.5585,11.73,6643.289286,
QI5343,747.5997,9.12,4731.818887,
QI5344,747.6,7.81,3977.461094,
QI5345,747.6262,8.83,92.41493621,
QI5346,747.8637,10.66,4784.964362,
QI5347,747.8637,13.25,202807.6031,
QI5348,748.2024,8.1,4892.512562,
QI5349,748.2027,8.14,2113.519998,
QI5350,748.2979,4.99,45420.89521,
QI5351,748.5468,7.61,33413.40566,
QI5352,748.5757,8.62,689.1530616,
QI5353,748.62,9.29,366936.3021,
QI5354,748.7038,8.1,665.197659,
QI5355,748.7868,14.18,34334.10614,
QI5356,748.7871,14.37,23093.91711,
QI5357,749.1659,5.71,27906.10367,
QI5358,749.4471,9.79,8114.362656,
QI5359,749.7132,12.86,104601.0975,
QI5360,750.3133,5.24,3629.391119,
QI5361,750.3134,5.38,82874.5594,
QI5362,750.4438,6.2,2746.688462,
QI5363,750.503,7.58,10960.66907,
QI5364,750.5392,9.13,112794.9765,
QI5365,750.5839,8.48,3385.400522,
QI5366,750.5997,8.58,18906.23202,
QI5367,750.7908,14.19,111986.7818,
QI5368,751.1233,5.55,11603.44015,
QI5369,751.1818,6.2,12840.75767,
QI5370,751.4959,7.34,32033.86211,
QI5371,751.5443,8.66,29261.55545,
QI5372,751.5708,8.29,2851297.009,
QI5373,751.572,8.45,18145.16522,
QI5374,751.5835,10.27,5196.080229,
QI5375,751.729,13.17,34164.21922,
QI5376,752.0445,8.1,235761.7698,
QI5377,752.072,8.29,3926.301214,
QI5378,752.5184,7.9,1384976.126,
QI5379,752.5208,7.62,115044.2334,
QI5380,752.546,8.1,169009.0638,
QI5381,752.557,8.47,11442.74989,
QI5382,752.6747,10.6,3949.409486,
QI5383,752.7917,14.19,68565.52758,
QI5384,752.7977,14.4,37575.15326,
QI5385,752.798,13.74,27473.14285,
QI5386,752.798,13.91,10548.3945,
QI5387,752.7982,13.12,3604.53017,
QI5388,752.7982,13.18,15780.06066,
QI5389,752.8487,5.66,13252.67399,
QI5390,752.8488,5.46,32329.11475,
QI5391,752.8488,4.76,12527.53601,
QI5392,752.8489,6.07,46646.36344,
QI5393,753.0512,8.27,8143.855028,
QI5394,753.247,9.5,8642.84652,
QI5395,753.5866,8.61,4715638.414,
QI5396,753.7494,9.51,2438.983638,
QI5397,754.0878,8.61,3801.818917,
QI5398,754.534,8.24,4426435.04,
QI5399,754.5365,8.45,6986.290983,
QI5400,754.5693,9.03,21841.08424,
QI5401,754.5721,8.49,106250.4478,
QI5402,754.5723,9.27,137150.0899,
QI5403,754.8031,10.26,4386.15654,
QI5404,754.8035,14.36,43615.99034,
QI5405,754.8036,12.35,14429.30563,
QI5406,754.8038,14.11,1247483.943,
QI5407,754.8047,10.22,5171.459382,
QI5408,755.0358,8.25,23787.0652,
QI5409,755.2089,8.09,2670.410023,
QI5410,755.2477,9.22,3189.766463,
QI5411,755.5587,10.18,6869.872142,
QI5412,755.6018,8.77,201069.933,
QI5413,755.6021,8.46,160718.7026,
QI5414,755.6147,10.52,14405.24311,
QI5415,755.6151,10.61,11528.37092,
QI5416,755.6428,11.46,10158.14502,
QI5417,755.6941,10.85,742.6521241,
QI5418,756.256,9.5,16373.49049,
QI5419,756.5497,8.55,2931819.921,
QI5420,756.5578,7.57,18038.80622,
QI5421,756.5799,9.17,1243.769005,
QI5422,756.5863,9.03,3353.588453,
QI5423,756.5888,9.55,27230.07207,
QI5424,756.7573,9.5,5436.220605,
QI5425,756.8027,14.11,293457.284,
QI5426,757.042,8.12,10089.88795,
QI5427,757.164,5.71,7939.463197,
QI5428,757.5255,7.85,5048.093722,
QI5429,757.5333,7.76,3294.058878,
QI5430,757.5419,11.61,18493.78325,
QI5431,757.5737,10.36,21203.01016,
QI5432,757.5918,8.9,3899.460116,
QI5433,757.6203,8.77,4653314.141,
QI5434,758.0201,8.38,128521.9568,
QI5435,758.0351,7.76,2415.87952,
QI5436,758.2202,9.95,2766793.3,
QI5437,758.4137,3.45,427.4598323,
QI5438,758.5111,8.39,238332.2642,
QI5439,758.602,9.82,1074.104072,
QI5440,758.602,8.93,26127.95612,
QI5441,758.8153,13.68,3320202.693,
QI5442,758.866,5.51,5897.79864,
QI5443,758.8662,5.57,5750.514201,
QI5444,759.0411,3.79,248.7342946,
QI5445,759.1163,8.38,142030.9352,
QI5446,759.3761,3.79,358.9909796,
QI5447,759.4942,7.61,5978.434357,
QI5448,759.6109,7.76,2906.786184,
QI5449,759.6328,8.94,2681.020108,
QI5450,760.0332,8.69,44462.40799,
QI5451,760.0504,8.12,181073.5822,
QI5452,760.1995,8.73,222.2677716,
QI5453,760.255,9.7,2788.555496,
QI5454,760.2553,9.51,4210.014099,
QI5455,760.2971,4.65,6271.562361,
QI5456,760.5162,8.38,213.2988589,
QI5457,760.5267,8.7,101933.9732,
QI5458,760.5521,8.12,83151.3984,
QI5459,760.644,10.32,14273.02815,
QI5460,760.7208,3.77,203.1556322,
QI5461,760.82,14.04,3259632.424,
QI5462,761.1348,8.69,38148.25469,
QI5463,761.3718,3.69,1384.297576,
QI5464,761.4214,5.72,9075.349415,
QI5465,761.544,11.35,94120.17149,
QI5466,761.5916,10.6,6200.848752,
QI5467,761.6052,10.86,49097.55999,
QI5468,761.6257,8.12,257000.812,
QI5469,761.8736,3.69,857.9284395,
QI5470,762.5035,8.43,6856.061951,
QI5471,762.5392,8.25,6247.031609,
QI5472,762.5627,7.87,5776.804957,
QI5473,762.6539,9.25,90969.88899,
QI5474,762.6594,10.46,82520.20648,
QI5475,762.8207,10.83,38131.60278,
QI5476,762.8215,12.37,27520.29306,
QI5477,763.2635,9.71,4951.126476,
QI5478,763.2645,9.5,4378.065463,
QI5479,763.3878,3.65,446.7411629,
QI5480,763.4065,5.33,5411.727941,
QI5481,763.4957,7.22,131380.3228,
QI5482,763.5591,11.61,597661.3553,
QI5483,763.5838,10.12,16416.01551,
QI5484,763.6032,6.06,384.4243562,
QI5485,763.7291,13.06,16107.57305,
QI5486,763.7655,9.72,1728.88184,
QI5487,763.7661,9.51,1035.127914,
QI5488,763.8499,3.69,1814.159565,
QI5489,764.0442,8.12,513750.7375,
QI5490,764.3287,5.37,8571.307374,
QI5491,764.5219,8.53,26600.52404,
QI5492,764.5238,8.45,11057.31762,
QI5493,764.5323,8.48,1903.197296,
QI5494,764.5551,8.68,1828055.313,
QI5495,764.8324,13.7,10965968.08,
QI5496,765.3335,13.63,4799.168489,
QI5497,765.3335,13.36,2177.687922,
QI5498,765.3337,13.79,16663.06256,
QI5499,765.334,13.01,2730.349587,
QI5500,765.4031,3.61,424.9932266,
QI5501,765.5112,7.61,1412113.275,
QI5502,765.5486,8.47,1444.315735,
QI5503,765.5743,11.87,22025.53333,
QI5504,765.599,10.31,76037.62577,
QI5505,765.6886,12.85,8001.516046,
QI5506,765.8355,10.84,216661.1023,
QI5507,765.905,3.61,248.0608409,
QI5508,765.9857,4.82,13695.47378,
QI5509,766.0585,8.28,1124.526766,
QI5510,766.2547,9.55,12614.91753,
QI5511,766.2551,9.64,3794.224444,
QI5512,766.4185,6.2,1911.55924,
QI5513,766.4875,4.82,8491.782875,
QI5514,766.5298,4.52,20270.95672,
QI5515,766.5335,8.15,944571.9378,
QI5516,766.5363,8.85,52810.95578,
QI5517,766.5367,7.88,113708.8925,
QI5518,766.5458,8.47,3503.331813,
QI5519,766.575,8.55,15625.26479,
QI5520,766.575,8.55,15625.26479,
QI5521,766.7565,9.54,4072.607135,
QI5522,766.814,14.42,30509.34801,
QI5523,766.8642,4.52,24615.81421,
QI5524,767.0682,8.6,2559.246513,
QI5525,767.2626,9.92,8278.951149,
QI5526,767.3724,3.76,313.0939984,
QI5527,767.4385,5.72,16777.41266,
QI5528,767.5266,7.8,22006.2343,
QI5529,767.5464,8.56,29166.73257,
QI5530,767.57,8.49,11457.16108,
QI5531,767.6144,10.46,281414.4374,
QI5532,767.7047,13.17,1226.195761,
QI5533,767.7263,12.4,546.3084076,
QI5534,767.7642,9.92,2783.638117,
QI5535,768.0757,8.67,67024.31103,
QI5536,768.2253,12.4,1115.488279,
QI5537,768.2556,9.27,7033.240515,
QI5538,768.3426,13.76,15088.57328,
QI5539,768.4754,7.58,37814.40746,
QI5540,768.4767,7.61,1581.178888,
QI5541,768.4938,7.9,72558.79961,
QI5542,768.5519,8.17,1481213.926,
QI5543,768.5527,8.55,5448.069108,
QI5544,768.5569,8.51,28968.8728,
QI5545,768.5585,9.11,2867.703129,
QI5546,768.5874,8.72,22620404.27,
QI5547,768.6639,10.87,19092.88716,
QI5548,768.7251,12.39,534.5793133,
QI5549,768.8198,7.55,5411.03647,
QI5550,768.8203,7.9,6137.286392,
QI5551,768.8213,10.58,156663.5362,
QI5552,768.8215,10.98,12516.27867,
QI5553,768.8225,13.81,866016.445,
QI5554,768.8232,12.36,28153.67916,
QI5555,769.0542,8.23,1058.891497,
QI5556,769.2632,9.65,8583.989275,
QI5557,769.2633,9.55,23860.94779,
QI5558,769.5574,8.38,3446327.815,
QI5559,769.5631,8.63,19418.98605,
QI5560,769.5904,9.27,1358.563412,
QI5561,769.6317,10.88,12293.00634,
QI5562,769.765,9.65,2797.659689,
QI5563,769.7651,9.55,9236.756132,
QI5564,770.059,8.38,1724994.443,
QI5565,770.271,9.92,15346.53574,
QI5566,770.5081,8.63,114995.3923,
QI5567,770.51,8.24,187499.4538,
QI5568,770.5297,7.6,5416.780105,
QI5569,770.5672,9,37020.722,
QI5570,770.5676,9.02,32140.20419,
QI5571,770.6004,9,19506.73135,
QI5572,770.6035,8.82,4978700.587,
QI5573,770.7727,9.92,5461.790544,
QI5574,770.7763,12.94,1935.758927,
QI5575,770.8494,13.67,12476923.15,
QI5576,771.067,8.55,33420.13558,
QI5577,771.1048,5.56,21756.22637,
QI5578,771.1217,5.73,2949.690697,
QI5579,771.3511,13.48,42494.08034,
QI5580,771.5708,8.32,420957.0427,
QI5581,771.5729,5.96,2624.861884,
QI5582,771.6025,11.33,327.8270742,
QI5583,771.6056,10.77,1704.075846,
QI5584,772.0753,8.7,842665.9578,
QI5585,772.0759,8.74,13199.85556,
QI5586,772.272,10.72,54094.45161,
QI5587,772.393,3.36,3070.570967,
QI5588,772.5217,9.12,6968.390633,
QI5589,772.5226,8.82,64687.01895,
QI5590,772.5252,8.8,42543.48846,
QI5591,772.5276,8.54,74148.25806,
QI5592,772.5473,7.65,5610.237348,
QI5593,772.576,9.01,502.8694607,
QI5594,772.6103,8.82,11011.12165,
QI5595,772.6199,9.4,260535.2282,
QI5596,772.6394,9.01,197604.0579,
QI5597,772.644,10.39,8024.506628,
QI5598,772.7898,13.3,16725.85457,
QI5599,772.8291,13.26,2153320.933,
QI5600,772.8295,10.83,557523.5139,
QI5601,773.2631,9.54,6197.753203,
QI5602,773.3398,7,3684.029759,
QI5603,773.5262,8.89,2838.156992,
QI5604,773.5275,8.79,6543.813915,
QI5605,773.6187,10.87,166969.7218,
QI5606,773.6196,9.97,13344.28745,
QI5607,773.6518,9.34,3594839.292,
QI5608,773.6519,9.91,7345.105231,
QI5609,773.7147,12.76,3036.590362,
QI5610,773.7173,3.79,383.5048821,
QI5611,774.0516,3.79,447.1001576,
QI5612,774.0593,8.68,55745.25363,
QI5613,774.0771,8.62,6259.81982,
QI5614,774.2708,9.93,3194.809679,
QI5615,774.3808,3.84,1114.856203,
QI5616,774.5032,7.62,32893.80321,
QI5617,774.5396,9.13,429828.8281,
QI5618,774.541,8.75,571833.6686,
QI5619,774.5492,8.45,5668.417106,
QI5620,774.5953,9.11,3532.740061,
QI5621,774.5992,8.91,4855584.804,
QI5622,774.5999,9.17,246.0466995,
QI5623,774.6373,9.52,5148.378029,
QI5624,774.6398,9.51,670.7202033,
QI5625,774.6537,9.21,1975.096175,
QI5626,774.6593,10.66,6897.913199,
QI5627,774.8079,13.62,2449.573043,
QI5628,774.8454,13.7,1253993.09,
QI5629,774.8824,3.84,696.670599,
QI5630,775.0609,3.77,104.4495977,
QI5631,775.069,8.69,75590.92129,
QI5632,775.1229,5.32,6610.278045,
QI5633,775.543,9.21,4243.928927,
QI5634,775.5546,8.48,688.9385284,
QI5635,775.6211,11.02,2941.999718,
QI5636,775.6673,9.48,11761.35056,
QI5637,775.7291,12.95,28770.56769,
QI5638,776.2306,7.94,1168330.665,
QI5639,776.2715,9.54,5940.397566,
QI5640,776.424,3.27,602.9624788,
QI5641,776.5184,7.92,588598.6551,
QI5642,776.5559,8.49,5194.997902,
QI5643,776.5704,4.52,4321.609874,
QI5644,776.5783,7.3,19285.4642,
QI5645,776.6138,9.16,82600.54148,
QI5646,776.6151,8.71,231.6686628,
QI5647,776.6513,9.71,28842.48533,
QI5648,776.7727,9.55,1783.221667,
QI5649,777.0515,8.33,4069.788435,
QI5650,777.1221,5.54,32483.86732,
QI5651,777.1387,5.72,11605.49308,
QI5652,777.2797,9.92,3386.73257,
QI5653,777.3483,3.36,2214.047509,
QI5654,777.3774,5.54,6171.983783,
QI5655,777.5116,7.5,14477.08969,
QI5656,777.5285,11.98,10578.24423,
QI5657,777.5413,8.38,126100.6567,
QI5658,777.5551,8.33,3526.315306,
QI5659,777.559,8.78,4025.967173,
QI5660,777.5992,10.38,19310.31964,
QI5661,777.6082,8.93,21272.88685,
QI5662,777.7444,13.29,125400.5528,
QI5663,778.0413,8.38,114950.1432,
QI5664,778.0585,8.32,34427.38526,
QI5665,778.5338,8.09,6085727.673,
QI5666,778.5715,8.91,26064.16569,
QI5667,778.5725,8.61,37043.68312,
QI5668,778.5731,9.19,336613.7715,
QI5669,778.5733,9.31,79890.36976,
QI5670,778.6898,10.71,9656.564738,
QI5671,778.6909,10.87,44639.60212,
QI5672,778.8481,13.34,5656315.396,
QI5673,779.0687,8.6,491.3939067,
QI5674,779.1031,5.56,594.6905643,
QI5675,779.1334,3.87,153.2552045,
QI5676,779.1889,8.16,1231.062985,
QI5677,779.5268,7.61,41366.26892,
QI5678,779.5288,7.87,765381.4122,
QI5679,779.575,9.1,24953.06535,
QI5680,779.602,8.77,1286469.863,
QI5681,779.6109,8.94,4164.18432,
QI5682,779.6145,10.66,15505.58991,
QI5683,779.6345,9.02,192.4590374,
QI5684,779.7602,13.65,31202.7488,
QI5685,779.851,10.82,28128.8786,
QI5686,780.0425,8.23,42497.98376,
QI5687,780.0572,8.7,34601.48663,
QI5688,780.0764,8.6,118451.3311,
QI5689,780.3617,3.54,233.5640344,
QI5690,780.3994,6.45,41678.30372,
QI5691,780.4924,8.13,2542.812866,
QI5692,780.5517,9.39,6699.491705,
QI5693,780.5529,9.48,9655.727102,
QI5694,780.5825,8.6,3663.471218,
QI5695,780.5865,9.42,76212.17128,
QI5696,780.5871,8.87,961972.0764,
QI5697,780.5878,9.55,113811.9554,
QI5698,780.7053,10.96,32875.75346,
QI5699,781.0509,8.38,4612954.691,
QI5700,781.0841,8.76,15933.40822,
QI5701,781.1867,7.94,5464.762846,
QI5702,781.2174,7.94,639.9427656,
QI5703,781.2208,7.93,345.7236431,
QI5704,781.4872,7.61,18270.99836,
QI5705,781.6181,9.12,4179535.576,
QI5706,781.6196,8.53,36304.95295,
QI5707,781.8568,12.56,16622.87955,
QI5708,782.0604,8.55,328279.8182,
QI5709,782.0607,8.67,11863.03469,
QI5710,782.1196,9.11,1124.89668,
QI5711,782.1874,7.94,4656.698845,
QI5712,782.5087,8.42,32523.71604,
QI5713,782.5091,8.2,3184.971623,
QI5714,782.5098,8.15,22956.38046,
QI5715,782.5685,9.43,163066.8447,
QI5716,782.5689,9.6,141348.911,
QI5717,782.5692,9.03,94450.90541,
QI5718,782.5972,9.45,204.2103396,
QI5719,782.5995,9.67,1450.691776,
QI5720,782.7207,11.2,18034.2016,
QI5721,783.0633,8.41,108942.0855,
QI5722,783.0662,8.7,2420665.543,
QI5723,783.3849,3.69,3578.30197,
QI5724,783.3946,5.54,16045.53446,
QI5725,783.5857,10.44,72599.24525,
QI5726,783.6349,8.95,54423.44291,
QI5727,783.6351,8.9,1556916.593,
QI5728,783.6355,8.99,18063.10479,
QI5729,783.6458,10.88,140449.4033,
QI5730,783.8868,3.69,13701.97138,
QI5731,784.071,8.51,346.2594382,
QI5732,784.4778,6.26,33435.25415,
QI5733,784.523,8.56,49541.81276,
QI5734,784.582,8.99,935044.603,
QI5735,784.5835,8.01,6204.495103,
QI5736,784.5837,9.19,52309.44863,
QI5737,784.6203,9.09,24164.92898,
QI5738,784.6439,10.24,1023.148551,
QI5739,784.6649,9.36,87949.0482,
QI5740,784.865,11.28,1765019.331,
QI5741,784.8651,13.12,4328282.693,
QI5742,785.0853,8.82,36419.91287,
QI5743,785.1162,9.12,3169.781926,
QI5744,785.1209,5.55,29262.56055,
QI5745,785.1644,8.55,19628.8864,
QI5746,785.1872,7.76,499.9042723,
QI5747,785.4006,3.65,1221.896498,
QI5748,785.51,7.75,16551.04247,
QI5749,785.6047,10.7,83676.13528,
QI5750,785.9014,3.65,786.8314225,
QI5751,786.02,8.85,51846.80852,
QI5752,786.0613,8.69,130489.6162,
QI5753,786.1949,8.11,3118.926979,
QI5754,786.251,9.96,5150.290281,
QI5755,786.503,8.35,136282.1437,
QI5756,786.5388,8.84,110867.0536,
QI5757,786.5389,8.44,8175.685908,
QI5758,786.6591,10.38,14544.21872,
QI5759,786.8459,13.24,711233.7255,
QI5760,787.0492,3.81,402.7512257,
QI5761,787.068,8.72,159699.1042,
QI5762,787.1783,8.84,58234.44564,
QI5763,787.2411,9.5,9188.134493,
